,s,pCount,iCount,totalCount
0,http://www.wikidata.org/entity/Q102423377,12,0.0,12.0
1,http://www.wikidata.org/entity/Q108939460,6,3.0,9.0
2,http://www.wikidata.org/entity/Q110149956,5,0.0,5.0
3,http://www.wikidata.org/entity/Q22084683,3,0.0,3.0
4,http://www.wikidata.org/entity/Q112064786,2,0.0,2.0
